api_path,target_owner,namespace,build263_review,notes
functions/api/_lib/accounting-gl.js,platform_core,_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/jobsite_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/jobsite_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/launch_readiness_evidence_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/launch_readiness_evidence_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_create_booking.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_draft_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_drafts_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_price_reconcile.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_price_review_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_conversion_status_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/lead_quote_preview.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/live_interaction_audit_export.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/live_interaction_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/live_list.js,operations,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/local_seo_proof_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/local_seo_proof_tasks_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/local_seo_proof_tasks_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/local_seo_task_cards_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/local_seo_task_cards_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/markdown_sanity_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_alert_action.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_alerts_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_health_scan.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_tasks_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_tasks_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_asset_upload.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_library_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_privacy_review_summary.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_requirements_compare.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/media_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/membership_interest_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/month_end_close_checklist.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/notification_provider_test.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/notifications_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/notifications_process.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/observation_annotation_moderate.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/observation_annotation_post.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/override_log_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_accountant_export_full.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_accountant_package_export.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_application_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_applications_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_processor_fee_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_receipt_resend.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_receipt_retry_queue.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_reconciliation_export.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_refund_retry_scan.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_refund_status_poll.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_tax_review_summary.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_variance_summary.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_webhook_event_replay.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_webhook_events_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payment_webhook_warnings_summary.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payroll_run_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/payroll_summary.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_assignment_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_estimate_uploads_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_estimate_uploads_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_health.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_move.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/photo_library_sync.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/pricing_catalog_diagnostics.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/pricing_catalog_repair.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/pricing_suggestions_for_lead.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/production_reliability_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/production_test_run_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/production_test_runs_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_comment_moderate.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_comment_post.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_convert_incident.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_detail.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_enable.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_list.js,operations,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_media_post.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_media_reuse.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_moderate.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_post.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_upload_session.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/progress_upload_url.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promo_create.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promo_disable.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promo_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promos_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promos_detail.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promos_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/promos_toggle_active.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/public_inquiry_leads_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/public_inquiry_leads_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_refund_initiate.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_refund_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_refunds_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_request_create.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_request_mark_paid.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_deposit_requests_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_pipeline_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_pipeline_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_proposal_deliver.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_proposal_drafts_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/quote_proposal_drafts_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/recovery_audit_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/recovery_message_preview.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/recovery_preview.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/recovery_templates.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/responsive_visual_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/review_request_queue_safe.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/roadmap_execution_dashboard.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/roadmap_execution_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/route_copy_parity_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/security_posture_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/service_area_rules.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/signoff_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/signoff_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/signoff_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/sitemap_robots_preview.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_feed_public.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_post_create.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_post_dispatch.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_posts_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_readiness.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/social_templates_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_assignable_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_availability_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_availability_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_availability_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_detail.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_me.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/staff_toggle_active.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/startup_process_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/storage_retention_sweep.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/structured_data_preview.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/time_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/time_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/time_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/today_needs_attention_report.js,operations,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/unblock_date.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/unblock_slot.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/value_added_operations_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/value_added_sanity_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/vehicle_makes.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/vehicle_media_delete.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/vehicle_media_list.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/vehicle_media_save.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/vehicle_models.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/visual_placeholder_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/water_restriction_rules.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/water_restrictions_audit.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/admin/workflow_command_center_report.js,admin,admin,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/analytics/ingest.js,platform_core,analytics,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/admin-auth.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/admin-menu.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/admin-page-init.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/admin-shell.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/chrome.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/client-auth.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/config.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/public-analytics.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/runtime-health.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/site.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/visual-placeholders.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/assets/website-images.js,platform_core,assets,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/auth/bootstrap-admin.js,platform_core,auth,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/availability.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/before_after_gallery_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/booking_hours_status.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/booking_vehicle_size_review.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/catalog_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/catalog_usage_add.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/catalog_usage_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/checkout.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/accounting.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/app-settings.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/catalog-movements.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/customer-auth-tokens.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/customer-session.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/http.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/notification-hooks.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/pricing-catalog.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/provider-dispatch.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/staff-auth.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/staff-session.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/_lib/vehicle-catalog.js,customer,client/_lib,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_account_help.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_forgot_password.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_login.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_logout.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_me.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_resend_verification.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_reset_password.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_signup.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/auth_verify_email.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/dashboard.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/gift_balance_check.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/gift_history.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/profile_update.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/progress_comment_post.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/reviews_save.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicle_media_delete.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicle_media_list.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicle_media_save.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicle_media_upload_url.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicles_list.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/client/vehicles_save.js,customer,client,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/codes/preview.js,platform_core,codes,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customer_profiles_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customer_profiles_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customer_tiers_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customer_tiers_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customer_tiers_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customers_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customers_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customers_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/customers_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/dashboard_summary.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/day_schedule.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/debug/stripe_mode.js,platform_core,debug,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/job_action.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/job_note_post.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/jobs.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/live_feed.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/media_post.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/media_upload_session.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/media_upload_url.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/detailer/progress_enable.js,detailer,detailer,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/document_booking_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/final_balance_payment_view.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/gifts/checkout.js,platform_core,gifts,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/gifts/public_by_code.js,platform_core,gifts,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/gifts/receipt.js,platform_core,gifts,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/gifts/scheduled_delivery_process.js,platform_core,gifts,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/gifts/webhook.js,platform_core,gifts,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/growth_settings_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/health.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/job_completion_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/job_completion_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/job_time_entries_get.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/job_time_entry_post.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/job_time_summary_get.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_detail.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_intake_get.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_intake_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/jobsite_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/landing_pages_public.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/live_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/media_delete.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/media_library_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/media_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/media_save.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/membership_interest_create.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/membership_interest_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/membership_reminders_process.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/notifications_list.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
functions/api/notifications_process.js,platform_core,root,inventory_only,Ownership hint only; server authorization remains endpoint-specific.
